GUID,PlayerName,Exp,KDR,PLAYER_KILL,Zombies_Killed,ZMB_KILL,ZMB_MIL_KILL,SUCIDE_DEATH,Total_Deaths,PLAYER_DEATH,TBD_DEATH,CARCRASH_DEATH,ZMB_DEATH,UNKNOWN_DEATH,UNKNOWN_BLEEDDEATH,CUTS,BLEED_OUT,Accuracy,SHOTS_FIRED,SHOTS_HIT,DOOR_LOCKED,Total_Animals_Hunted,ANIMAL_KILL_HEN,ANIMAL_KILL_GOAT,ANIMAL_KILL_PIG,ANIMAL_KILL_COW,ANIMAL_KILL_DEER,ANIMAL_KILL_BEAR,ANIMAL_KILL_WOLF,BODIES_BURIED,BANDAGE_SELF,BANDAGE_TARGET,CPR_TARGET,SALINE_SELF,SALINE_TARGET,BLOOD_SELF,BLOOD_SELF,TREES_CUT,HARVESTED_WEED,HARVESTED_KUSH,HARVESTED_BLUEWEED,HARVESTED_COCA,HARVESTED_PUMKIN,HARVESTED_PEPPER,HARVESTED_ZUCCHINI,HARVESTED_TOMATO,HARVESTED_TABACCO,CLEAN_WEAPON,Total_Built,BUILT_FENCE,BUILT_WATCHTOWER,BUILT_BBPTIER1,BUILT_BBPTIER2,BUILT_BBPTIER3,RAID_FENCE,RAID_WATCHTOWER,HACK_TENT,HACK_FENCE,HACK_BBPTIER1,HACK_BBPTIER2,HACK_BBPTIER3,HEADSHOT,EVENT_KINGOFTHEHILL,LongestSurvivedTime,DistanceTraveledHistorical,SurvivedTimeHistorical,LongestShot,LongestKill
ytJrZ8qZIm8K1XEca1ZtvR6Qzmfe6jR4EJ8WsLsAtM0=,Axis,91,0,0,16,16,0,0,0,0,0,0,0,0,0,1,0,0.909090909,11,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14263.11328,0,0,0,0
7n5uk3gO45ptNO8eo2Nt3z0qa13bPEO7P3MObWqNKRg=,paddyy,64,0,0,12,0,12,0,0,0,0,0,0,0,0,2,0,0.909090909,11,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4909.612305,0,0,0,0
JOSoTbXjA4mw4EsuRGg0wKbuM2JJIsKsZCjsqVhKYW0=,iCrownd,329,2,2,6,0,6,0,1,1,0,0,0,0,0,4,0,0.904761905,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6895.72168,13927.30273,6895.72168,51.00363159,5.497608662
N9VD8rHuRoCGuNbEdEzD8dX95CIygGjCwMujNJuAyfM=,[NWB] Ralph,37,0,0,18,3,15,3,5,5,0,0,0,0,0,8,0,0.9,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181.743652,16480.23438,5687.408691,188.8306732,188.8306732
PxbEz5Twg3S6nMsWjurRjvzDuZEmjloRsCMsiPe6-uY=,Stacks,42,0.166666667,2,53,4,49,0,12,12,0,0,0,0,0,41,0,0.892857143,56,50,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5400.418945,35529.27734,17261.30664,360.3648682,360.3648682
d6qqqUCvCcpYkko5B1t45sJmZcACpGj6XDTUtNXx2b8=,TheElasticMan,408,1,1,17,9,8,0,1,1,0,0,0,0,0,4,0,0.888888889,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10483.99805,452.4397583,613.3232422,1.762160182,1.762160182
fhUEREV_PUfKFsdeUzl-IIdsQSLT2Ji7AY3TvOtN7NY=,charliechangaaa,334,1,1,7,0,7,0,1,1,0,0,0,0,0,5,0,0.888888889,9,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.8916016,449.9256287,228.8916016,83.37726593,83.37726593
nLiC2NY-wLT-P--ljx8DANNYtmX2zTyD-qTuLlNXzaU=,Thatguy ,96,0,0,18,17,1,0,2,1,0,0,1,0,0,5,0,0.888888889,27,24,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11681.94824,5417.03125,5816.155273,45.80064392,45.80064392
w4z1-j-u8gHUWcyFSciSNK3VgD2KnPQgGGj90bQy1XU=,Artyom,237,0,0,33,33,0,0,1,1,0,0,0,0,0,8,0,0.88,25,22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,49811.17969,7067.056152,3250.709961,69.27804565,69.27804565
BkNctA_dI7ON-ZBfGvW1KRg2QbFcqWDfiwf3ij9qCvA=,YarikBlat,67,0,0,11,0,11,2,0,0,0,0,0,0,0,3,0,0.875,8,7,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5663.412109,0,47.59570313,0,0
0N12cKFU31V_b-p1m6Y2NZCfJVYN7eNGYpqP_VFVXtU=,Tater,1814,5,5,5,4,1,1,1,1,0,0,0,0,0,5,0,0.857142857,14,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4309.056641,3818.507813,2139.180908,80.66303253,80.66303253
Bq9TQGyKkdpsxvcuIJfZ44jjsVud5oK6zXFw9u6djAo=,zAB,606,2,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0.857142857,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4019.251465,908.9454346,429.6630859,31.11614037,10.67538261
hB-SFiZ0CWHTHH5V2N_MtoYuE4f_ZtQnk11-IdAtPjo=,etienne,331,0,1,7,7,0,0,0,0,0,0,0,0,0,5,0,0.857142857,7,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2909.432129,0,0,15.16357613,15.16357613
Dh4pd9W1jWFn6h43tcA1cF4V9kCLRdpYo4HsexKTi1I=,DOC,303,2,2,6,1,5,0,1,1,0,0,0,0,0,10,0,0.857142857,7,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6877.15625,14945.44336,6877.15625,17.33164406,10.36532784
WC25fyOxMWGHjcpCifxehFYcW4pApg7RjjhgIes_IBs=,HaiRyHoBo123,48,0.142857143,1,51,28,23,35,9,7,0,0,2,0,0,26,0,0.85,20,17,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5909.146484,28579.57422,25710.83984,48.97388077,48.97388077
06peZ1NDjVnOXxjyeISbUSM_injP3z00r5v76SMI6Zg=,HelloKitty,553,2,2,32,1,31,4,1,1,0,0,0,0,0,7,0,0.846153846,52,44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440.288086,5006.36377,2507.748291,191.5493011,191.5493011
07mKeZ_KIH9lYWUehrz5Yqey26R2nI3e5YOSXhfGd0w=,Hunto,359,0.909090909,10,26,4,22,0,11,11,0,0,0,0,0,28,0,0.842105263,38,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7641.332031,39784.21094,24613.3125,77.76432037,77.76432037
Ur-EaONb-NpcUnhY5ma6QqFpNFCtIgTP261O_dPhZr0=,Women Repellent,1442,1.25,5,3,0,3,6,4,4,0,0,0,0,0,20,0,0.833333333,6,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10432.29297,37421.90234,16757.64063,264.912262,264.912262
o63QgIvosNhjZkuBFqNUHjX5rR5SAzSY-N5fDCzCCR4=,[M3RK] Hunted99,634,1,2,8,0,8,1,2,2,0,0,0,0,0,9,0,0.833333333,12,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13149.10938,21932.5957,15026.25586,44.58086395,44.58086395
pUbbupB-J1Tr85yHWwnzTucEGMhIj7IGBU2tyr81EAk=,TheCzacha,279,0.333333333,1,5,0,5,2,3,3,0,0,0,0,0,11,0,0.833333333,12,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123.919922,9675.376953,3919.062012,6.646298409,6.646298409
nHi1-sVKfextGSUOjuJ9cnk7EmWshHQnMxR8r9fI3nA=,Drunk Cyclist,82,0,0,15,10,5,0,1,0,0,0,1,0,0,6,0,0.833333333,6,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.3459473,2240.71875,696.3459473,0,0
yubGnxUbSvzEuzHGR2CPuwv48NFm3FquzQtJ3xM9PFc=,Osiris,41,0,0,14,2,12,1,1,1,0,0,0,0,0,7,0,0.833333333,6,5,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5055.226563,7907.178223,3534.575684,125.8812408,0.665413439
HAvNemW6n2P2ex1zsUnym15rW_9qKMUavwfeyeozYtE=,DaybreakPS,1952,7,7,19,0,19,0,1,1,0,0,0,0,0,3,0,0.829787234,47,39,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5184.847656,10687.8584,5184.847656,80.92318726,80.92318726
Xxp-skfHVasSIxOWCu_4VgAYF1YWsVHWX1m1pdruwzI=,dukefahknwayne,319,0,1,8,8,0,1,0,0,0,0,0,0,0,2,0,0.823529412,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883.520996,6707.391602,2883.520996,4.595243931,4.595243931
pFeFIO7MPklTQ3fYHUt7jtHAoWbi2o4zvqj-OxFNgNQ=,Tyrone,107,0,0,17,17,0,0,0,0,0,0,0,0,0,1,0,0.821428571,28,23,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7385.796875,0,0,0,0
fkPapHOYqhM3InnHgn7Hi_V5OpA9dzEW6wpvc1eyzek=,SantaMuerte,938,3,3,4,0,4,0,1,1,0,0,0,0,0,3,0,0.818181818,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.755859,651.5880127,286.8515625,12.10753059,12.10753059
zDvuB0Cn82AjOQcK0Xfn-1QwrvC6CVaeWx08N_DukVQ=,Kyllus,585,3,3,0,0,0,0,1,1,0,0,0,0,0,6,0,0.818181818,11,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.447754,3974.822021,2894.447754,8.508706093,8.508706093
p-f3QHOC017bZzUEXEQCbwkPzQalV8_4KWU3TGK4keQ=,Survivor (2),309,0.5,2,4,0,4,1,4,4,0,0,0,0,0,6,0,0.818181818,11,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673.429688,9188.75,5691.474121,90.94097137,89.48338318
PZaM1dVQgAv4yt_ruvmph0Nh4K4VFpBR8963F6XnxjE=,Tg556762,138,0,0,55,34,21,0,7,6,0,0,1,0,0,32,0,0.815789474,38,31,4,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19590.73828,87185.28906,59981.44531,641.4921265,641.4921265
7J7r46UKaEnf9mm8fQPl9qpFwXPQ9g75d7PasbYdFZU=,Adam,1146,4,4,11,6,5,4,1,1,0,0,0,0,0,5,0,0.8,15,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7656.049316,30094.3125,11285.40625,34.19005585,34.19005585
dNI5gFgqQzODIHGwpveHvoQfDrOKhNHtK8e6cfgeA0w=,Burdinee,614,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0.8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7367.147949,0,0,10.97879219,10.97879219
xWrWAfugaP4KVVFi9kljHUQ7jhpTcrBYKOWNKj3uJgY=,[qp] FatPickle,604,2,2,0,0,0,3,1,1,0,0,0,0,0,3,0,0.8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919.2341309,3234.380371,1529.358521,302.4428101,302.4428101
U8FhmNgQJ2s0nQySsOUv0Gi846tE6m117p699exv0UI=,Julians,569,1,2,40,40,0,0,3,2,0,0,1,0,0,11,0,0.8,10,8,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,9,0,0,5,4,0,0,0,0,0,0,0,0,1,0,32474.91016,17405.33203,7345.439453,160.2969971,160.2969971
sjR5g7yZLe5kdXtsbBkAv-564x7NeVMckvuTKw4wOVg=,Santcharles-BR,516,1,3,11,0,11,2,3,3,0,0,0,0,0,23,0,0.8,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3904.476318,8268.267578,3374.664551,191.4837494,191.4837494
sotoqw7XAhoh0stT1Q9SqkLz2yRF5VtzHqcq5Mc_3Yo=,Davi BR,300,0.5,1,1,0,1,0,2,2,0,0,0,0,0,7,0,0.8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382.451538,5520.170898,1933.154663,2.015202999,2.015202999
oD-tvKRiy7iYtJ4x3Y1rAGiuXhp1BMotEF5dLWIHNqo=,Ky,243,1,2,2,0,2,2,2,2,0,0,0,0,0,5,0,0.8,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483.509766,7079.491211,3017.536621,31.002882,31.002882
CVBs72ar5u1ALj3L3OTGjMIrQzx291HI65sEHwCMN2E=,RuthlessTie8,63,1,2,24,3,21,0,3,2,0,0,1,0,0,10,0,0.8,25,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11048.91895,2665.573242,2537.61792,106.8622055,106.8622055
gvs8TmngvEpz_93ua8u1X8sTEd61PlCxfo0gPO2Tqwc=,[FK] Dory,51,0,0,8,7,1,0,0,0,0,0,0,0,0,2,0,0.8,15,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.6149902,0,0,0,0
RyGCjrUZI3kL7ly63fAD957JdwNJHghkcsbBa7cI-dA=,Mason,41,0.2,2,12,7,5,4,10,10,0,0,0,0,0,23,0,0.8,10,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004.437012,43596.92188,11909.85059,863.7990112,863.7990112
xZNlJg1_yvWRwnDLai_rg6F2AVjliVQqwz5Nsn8LNeI=,Darkwing,301,2,2,1,0,1,0,1,1,0,0,0,0,0,7,0,0.791666667,24,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6162.366699,7283.708984,6162.366699,42.92656708,7.922407627
wiYq_AfTwpNd2GmI7FAouT7W73EFGaNy-B8THo59YY8=,Flash,319,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0.777777778,9,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052.55127,0,0,280.0061951,75.6603241
-8ithBYWQfDJ1jh7cuQ_YuEzTQGuQWk_YvJrLnh7NQw=,drainbamaged42,1634,1.666666667,5,82,67,15,0,3,3,0,0,0,0,0,20,0,0.776785714,112,87,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7086.608887,10811.27539,5760.103516,297.4123535,297.4123535
kXpImIejkSzTM7gQMs0LNBZbqhDS41z7E7JQTXi7Eaw=,Dank,1560,5,5,5,1,4,7,1,1,0,0,0,0,0,8,0,0.774193548,31,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7514.343262,1974.214111,508.3828125,12.39198875,12.39198875
AmADzgnV2Jdna9g08tMSYXXiOWv6rf3B1_-diGdEKfc=,Cangaceiro,36,0.5,1,7,0,7,0,2,2,0,0,0,0,0,10,0,0.774193548,31,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16481.78516,4085.801514,3635.865723,12.18665123,7.943232536
1QVeC_7aBMYp-NVZ7pIFBH3HmqtG0Hr84UAElaPqdcw=,OrangCrsh,616,0.379310345,11,72,8,64,10,29,29,0,0,0,0,0,88,0,0.769230769,65,50,0,2,1,0,0,0,1,0,0,0,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10832.80469,157875.2344,74444.24219,178.2755585,178.2755585
DidFH-ncfvVlV0z7HISEc4mHJx-EehPt1Xg0DhOOsG8=,Cookie,85,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0.76744186,43,33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406.045898,0,0,0,0
ijxwcoCEskgRR7OXrwW2S7GSNl5q64oNSlbL2-6IpG0=,Survivor,631,1,1,63,35,28,0,1,1,0,0,0,0,0,4,0,0.765306122,98,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5375.685059,5408.827148,5360.757813,7.289491177,7.289491177
ohi2PxzJFp29w4U3-VgFoUYZAho2ZXlrB0uAf2--0jA=,Bovice,357,0,1,10,0,10,0,0,0,0,0,0,0,0,2,0,0.764705882,17,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4880.553711,0,0,13.95575809,13.95575809
nQGkl3lrvUjp9HthaFSHzsrVRGOsYLysCSGvVzYSA3o=,Ozzie,960,3,3,11,2,9,0,1,1,0,0,0,0,0,3,0,0.761904762,21,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5078.496094,11021.3584,5078.496094,61.13485718,56.45294571
MaLfQsPoZ-E6WOnxHO5hggrYIbHM7iO024UNe2zip4U=,kyle p,375,0.5,1,21,2,19,6,2,2,0,0,0,0,0,7,0,0.75862069,29,22,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18317.60156,23387.97266,25941.25781,99.44810486,99.44810486
OkMsVcQoHDEc1he1KCvYheV1wMXJoKJ04y-b0e6WP_8=,heryz,3857,9,9,3,0,3,2,1,1,0,0,0,0,0,9,0,0.75,36,27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3134.216064,4791.117676,3134.216064,150.1049194,150.1049194
jg-2M40ZheQSC-swnlVaKLQyk-0-QoQrEXiukD0fXg4=,JackHoff,623,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0.75,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.46666145,18.46666145
THRHogJ5hT46K7aZZUNBQAwmRI-G4B9pyyqVt9k7NmA=,Floki,614,0,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0.75,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327636719,0,0,16.82275772,16.82275772
qixIaaIYDWc3oYWak7Cg0DsmBreywGRpTVTzp17O5tw=,Sheep,586,0.6,3,3,0,3,0,5,5,0,0,0,0,0,8,0,0.75,12,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1415.025146,9027.717773,3820.821533,96.77615356,96.77615356
47qmoJr06FBKFFnGzUGDTzRCHSOgH7IICiJEjSS4Z98=,osama,303,0.666666667,2,3,0,3,0,3,3,0,0,0,0,0,4,0,0.75,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1406.78418,5816.870117,3321.413574,255.3196716,255.3196716
3jqx_x-w6PVBZudADIRf6U-Bb-jhHQL5J6Vv9s8LjaM=,PETIKEEE :) HUN,290,0.5,2,0,0,0,0,4,4,0,0,0,0,0,15,0,0.75,12,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2604.701172,7206.53125,4865.094727,44.9331131,44.9331131
meIPiC6STbcZlKlzKK6Qpg6woq-w3zyHTbxNSS83VAA=,badger88,284,0,1,3,0,3,1,0,0,0,0,0,0,0,3,0,0.75,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475.624023,5551.050293,2475.624023,9.190139771,9.190139771
sZ_kv6pR9WP2dM6Y0SCdv3oplbLfhRsHD6LNEW1AQnk=,King of Crowns,238,1,3,4,1,3,4,3,3,0,0,0,0,0,11,0,0.75,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1445.821289,6503.138184,2362.039063,16.71623993,16.71623993
WzXTsGYh6iTAyHORSCbx7lpBr4zqohGW0zxAkDuklqo=,Survivor (8),150,1,1,2,0,2,39,1,1,0,0,0,0,0,3,0,0.75,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578.1357422,1458.241699,1764.462402,7.402115345,7.402115345
4BW0XycFeVa324k-l8hK3B323iTesuiZhdAy5KZnsuM=,Rez,137,0,0,24,24,0,0,0,0,0,0,0,0,0,2,0,0.75,28,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.5566406,0,0,0,0
UOJfbRW-uksWJr6dvUYG5GogZUocnyaxj_AiL1-gZ5A=,Choppa,48,0,0,8,8,0,2,0,0,0,0,0,0,0,0,0,0.75,36,27,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934.2832031,1682.473755,976.4472656,0,0
DrNdaeBkHjboQKy8paZzRF-AWnNyieGowBQmsSQwpXI=,Survivor (3),115,0,0,28,23,5,1,2,2,0,0,0,0,0,6,0,0.742857143,35,26,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6548.927246,11835.03027,8085.228027,219.2975922,219.2975922
PcNW1878zINfoaAIMbPNvgTO6R2iiDCRTLPVMKdKXgU=,Heroz,110,0,0,17,15,2,0,1,1,0,0,0,0,0,5,0,0.742857143,35,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9633.236328,85.777565,128.5244141,149.0306244,149.0306244
lZq2YQlEwoBDqAa310xQXdXjny_23qowX3KLp158eJA=,afive,169,0,0,40,40,0,2,0,0,0,0,0,0,0,0,0,0.739130435,23,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15640.02148,30597.53906,23234.11914,0,0
