DistanceTraveled,DistanceTraveledHistorical,Exp,GUID,LongestKill,LongestShot,LongestSurvivedTime,PlayerName,UNKNOWN_TYPE,KDR,PLAYER_KILL,FRIENDLY_KILL,AI_KILL,Zombies_Killed,ZMB_KILL,ZMB_MIL_KILL,SUCIDE_DEATH,PLAYER_DEATH,FRIENDLY_DEATH,Total_Deaths,AI_DEATH,TBD_DEATH,CARCRASH_DEATH,HELICRASH_DEATH,ZMB_DEATH,UNKNOWN_DEATH,UNKNOWN_BLEEDDEATH,CUTS,BLEED_OUT,Accuracy,SHOTS_FIRED,SHOTS_HIT,DOOR_LOCKED,ANIMAL_KILL_HEN,ANIMAL_KILL_GOAT,ANIMAL_KILL_PIG,ANIMAL_KILL_COW,ANIMAL_KILL_DEER,ANIMAL_KILL_BEAR,ANIMAL_KILL_WOLF,BODIES_BURIED,BANDAGE_SELF,BANDAGE_TARGET,MEDICATE_SELF,MEDICATE_TARGET,CPR_TARGET,SALINE_SELF,SALINE_TARGET,BLOOD_SELF,BLOOD_SELF,TREES_CUT,HARVESTED_CANNABIS,HARVESTED_WEED,HARVESTED_KUSH,HARVESTED_BLUEWEED,HARVESTED_COCA,HARVESTED_PUMKIN,HARVESTED_PEPPER,HARVESTED_ZUCCHINI,HARVESTED_TOMATO,HARVESTED_PATATO,HARVESTED_TABACCO,REPAIRED_CLOTHES,CLEAN_WEAPON,BUILT_FENCE,BUILT_WATCHTOWER,BUILT_BBPTIER1,"BUILT_BBPTIER2""""",BUILT_BBPTIER3,RAID_FENCE,RAID_WATCHTOWER,RAID_BBPTIER1,RAID_BBPTIER2,RAID_BBPTIER3,HACK_TENT,HACK_FENCE,HACK_BBPTIER1,HACK_BBPTIER2,HACK_BBPTIER3,HEADSHOT,EVENT_KINGOFTHEHILL,EVENT_BOUNTYHUNTER,EVENT_BOUNTYTARGET,EVENT_AIRDROP,SurvivedTime,SurvivedTimeHistorical
16602.40039,26071.30273,373,jiRVC1P9gxxP85SX54Hr2qACZXLbmFejrZXY-o9rVPI=,62.57857513,180.7387543,15419.72656,StealthyWalk,0,1,2,0,0,33,13,20,11,2,0,2,0,0,0,0,0,0,0,5,0,0.076923077,117,9,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13551.10742,14196.3418
6081.234375,6439.157715,373,wNBH_3Ocwx6XxbzfJb_9DmVvfADujwPximOTFnNgm8g=,24.90702629,24.90702629,6296.577637,Survivor,0,0.5,1,0,0,15,12,3,1,2,0,2,0,0,0,0,0,0,0,6,0,0.06185567,97,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3749.407227,6737.273926
0,2552.666504,373,xZMS4T7BHr52kOHKvRzpn_iebnTwEHkl6YkoLTHZo-A=,19.07843781,32.11885071,14335.63672,Is That Pogo,0,2,2,0,0,22,7,15,6,1,0,2,0,0,0,0,0,1,0,3,0,0.045774648,568,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9609375,2740.629883
25571.22461,17567.78906,372,2G_g-jCS4njrzaapanQO37CLMSRK2EGhHaEDG0_hq4o=,40.66506195,40.66506195,12561.66211,Yoogal,0,2,2,0,0,12,12,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0.421052632,19,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12561.66211,5955.86377
15814.74902,45273.51563,372,KVn5iKKPnbnUWuas5GdcJDqgKOBtdL-LmUImM5EThE0=,5.176404953,5.176404953,10407.71777,Doctqr,0,1,2,0,0,15,8,7,0,2,0,2,0,0,0,0,0,0,0,4,0,0.149425287,87,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5426.507324,19005.65625
14938.58691,110331.125,372,mA3K0Up_qpH9xqqefuHSYvRB23cWmlbgN5uwugL7So4=,358.690979,358.690979,29442.64258,Wabajack,0,0.375,3,0,0,37,16,21,3,8,0,8,0,0,0,0,0,0,0,18,0,0.131313131,99,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5295.763184,50472.32813
17531.25781,36518.92969,372,QBNyQj7gP-YXN_F1v0cl4yYj7S8eA4Gpykjo6jT6aOc=,271.7003479,271.7003479,6456.816895,Bepsi,0,0.666666667,6,0,0,19,2,17,42,9,0,9,0,0,0,0,0,0,0,19,0,0.070261438,612,43,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6456.816895,13886.35156
30514.95898,4870.085449,372,-7--csE3jH0EbEqNtSNPxCjOsFns-A6xNyPJX6F-Lvw=,72.35682678,72.3603363,25678.51758,Blacksheep,0,1,1,0,0,15,8,7,0,1,0,1,0,0,0,0,0,0,0,4,0,0.02247191,89,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25678.51758,5169.145996
0,26087.67578,371,UNgvpGpAkkpvBFE5Hxd2UUHlCXojzGvOQSCayA09fGE=,610.7819214,610.7819214,3824.362305,[SHDW] Slimcady,0,0.166666667,1,0,0,26,8,18,20,6,0,6,0,0,0,0,0,0,0,20,0,0.2125,80,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7006.431641
51592.18359,90666.17969,371,VJ5Gljvv2T7KaZH1F4KeT4zKlCoqPr4p-HwePpoKk2o=,383.4246826,383.4246826,18253.74414,powerbottommommy,0,0.5,2,0,0,53,24,29,8,4,0,5,0,0,0,0,1,0,0,20,0,0.132,250,33,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18253.74414,34044.15625
5856.739746,55549.32813,371,2D0W7EddTvw66q0pHxJshrq1as4OABGc1sy8QmI7kKM=,40.40328979,40.40328979,20031.16406,FrankieBone,0,0.75,3,0,0,24,13,11,7,4,0,4,0,0,0,0,0,0,0,12,0,0.123076923,130,16,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4000.373779,34905.64063
0,12165.1123,370,I4KzZg8Il5lybvMkwssgaC7iMSvzUK_J20Uwa_CiPn4=,63.53546524,63.53546524,1855.623047,Zeek,0,1,3,0,0,3,0,3,8,3,0,4,0,0,0,0,1,0,0,8,0,0.533333333,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4765.990723
14062.22266,8090.008789,370,cHval1t_4wWRA_0qII-VAJjAIK1c5w7Fzyrfb3C9H3Q=,0,0,8671.654297,pompino,0,0,0,0,0,60,29,31,2,0,0,0,0,0,0,0,0,0,0,3,0,0.130630631,222,29,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8671.654297,5639.932129
2129.847656,38294.59375,370,RTqQkiWBZg4nkSQuCvDrOvfhYHfVP_rNZaX4uT4U2a0=,57.02065277,57.02065277,4547.844727,Polis,0,0.5,4,0,0,46,6,40,2,8,0,8,0,0,0,0,0,0,0,22,0,0.125984252,127,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1305.936035,16796.60156
5046.947266,5806.144043,370,MWeT1YY34Z5x99T1vwrzhmB_3PocGBQC3BrnSeXr1CE=,146.0649719,146.0649719,3157.279053,mashew,0,0.5,1,0,0,14,14,0,1,2,0,2,0,0,0,0,0,0,0,4,0,0.071428571,56,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3157.279053,3182.281006
1.54039073,17400.34766,370,UdE341RwVaPkY3lzMblSQJwUCCAfFHJd3PtTpGGxaTs=,275.5203857,275.5203857,4979.967773,B0BzA0,0,0.666666667,4,0,0,34,6,28,17,6,0,6,0,0,0,0,0,0,0,19,0,0.071090047,211,15,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.6870117,13642.80762
8561.825195,379823.9063,370,ghddfI8KlZnE_O2AWpopOOjB5oMs0XEpq8sM3s-nutE=,379.1633911,379.1633911,33568.375,metafore,0,0.666666667,22,0,0,182,20,162,110,33,0,33,0,0,0,0,0,0,0,68,0,0.06958157,2127,148,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2972.018311,170487.2969
18735.93945,36328.23438,370,oQkPLa4TZYtG6oyi1ZBJ7uJXorhykIzUOLDmxSjlBSQ=,140.5922394,140.5922394,10039.31348,BAGELS,0,1,2,0,0,12,8,4,0,2,0,2,0,0,0,0,0,0,0,3,0,0.038167939,262,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6547.374512,16692.64063
14406.91895,1783.959839,370,J0ko5IIksSPa_khs_4GD7CttixsbALC-uEW1SRYaTE4=,166.0070496,166.0070496,6749.091309,Bobski,0,1,1,0,0,14,2,12,0,1,0,1,0,0,0,0,0,0,0,4,0,0.037267081,161,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6749.091309,455.4433594
13646.11816,0,369,arpZ-ep6KVzW14Bphiiuk1E7rePNHef6a0kAb1pUgdY=,236.6345367,236.6345367,10451.35449,tommy,0,0,1,0,0,11,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10451.35449,0
9503.960938,0,369,S_AJaOt87I2z9pBQzE42naBdcRq4j-g4vy_nFfN-c0g=,3.44927001,3.44927001,3931.499512,Ripper,0,0,1,0,0,13,1,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0.090909091,55,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3931.499512,0
2726.074463,12454.35645,369,nFU3RQm_ITZ9jiXS2nV6ZmMgDD1X9lN7jqUaTkAt3rQ=,52.77116013,52.77116013,6503.699219,Survivor,0,0.5,1,0,0,22,9,13,1,2,0,2,0,0,0,0,0,0,0,9,0,0.043478261,23,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2470.363281,12118.19141
47865.44531,64671.52344,368,sFIj951InyfNfLmmxWVaFMrzcGIuWnrBDl9kTgXNxUU=,174.0543976,174.0543976,25606.97852,SlabbyDabz,0,0.2,1,0,0,6,0,6,9,5,0,7,0,0,0,0,2,0,0,12,0,0.142857143,14,2,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25606.97852,26480.13281
16157.76367,0,368,83WoV8DeqIFjhrKW38JaBJG01HoD8pTdb0TkVUZWbQI=,19.52448082,19.52448082,5296.997559,Demon,0,0,1,0,0,14,10,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0.075471698,53,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5296.997559,0
26799.87305,0,367,rtoTV9dINiZ4gKse_y6mOMwAIFdcBrp0SbXdDDk1we8=,0,59.67204285,17985.98828,Kaganite,0,0,0,0,0,67,11,56,0,0,0,0,0,0,0,0,0,0,0,3,0,0.278195489,133,37,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17985.98828,0
0,0,367,nsJL17O5jTTtyDlYNTDE2d-UZw6aVuRxNSKCUGYKW7c=,53.17848587,53.17848587,0,SNURBS,0,0,1,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277777778,18,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45044.64453,367,Xcme4wA27vavAsoyNbh4Nk6WrRAvHc3iYtEn0gtUIto=,56.99285507,56.99285507,5732.630859,Survivor,0,0.285714286,2,0,0,77,9,68,2,7,0,7,0,0,0,0,0,0,0,30,0,0.26744186,86,23,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,24609.68359
32864.59375,0,367,sKR86TVqlfecmP-r4-4hpKtXODHx1_ttlbdDRr7mXss=,2.407398701,18.24041367,22128.04883,Arkyn,0,0,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.260869565,69,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22128.04883,0
4185.539063,53734.4375,367,03sqHY-VG0WTPKEv1UVic3g67aq8SvmCRTJ-W669vpc=,43.73585892,43.73585892,17315.19141,AnthraxTampax,0,1,1,0,0,40,11,29,6,1,0,3,0,0,0,0,2,0,0,14,0,0.236842105,38,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3786.418457,24431.15234
17908.94531,51817.51563,367,yAPXBwdrzHhEDjsc3C-toCzfTc-hj-oESYR1jNI2Qg4=,192.0634308,192.0634308,13682.33887,Bigboypat545,0,0,0,0,0,104,71,33,3,3,0,3,0,0,0,0,0,0,0,6,0,0.16254417,566,92,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10868.87012,30506.63281
15263.81348,15655.63965,367,tkEXAAVd2qm4zBUgH4vxo_2bk8crtGB1AbZRLY4EDIw=,13.51662064,13.51662064,7055.879883,Rie,0,1,1,0,0,9,5,4,0,1,0,1,0,0,0,0,0,0,0,2,0,0.153846154,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6032.057617,7055.879883
15759.6875,24061.92188,367,IXO-9IHyYofK9pLD5Rwo985YjzJk2Ci0QD3RdoCPp18=,16.38462448,16.38462448,7942.655273,Gasparfps,0,0.5,1,0,0,20,1,19,1,2,0,2,0,0,0,0,0,0,0,8,0,0.134615385,52,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6434.491211,12926.75195
0,7741.569336,367,UqOy4ZUnQlL079OkNEsOTAf0uNo74FdsK55af9-dlxM=,7.935204506,7.935204506,3448.072266,DD,0,2,2,0,0,11,1,10,0,1,0,1,0,0,0,0,0,0,0,3,0,0.092,250,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448.072266
0,12501.86719,367,7jBDzbQya7avZeijX57s2yh8yLxwgxnE1xMQ4QPRpWc=,262.4229736,262.4229736,6163.242676,CallMeDanny,0,1,2,0,0,12,0,12,0,2,0,2,0,0,0,0,0,0,0,4,0,0.029304029,273,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.69335938,8068.520508
17617.05078,26602.8418,366,3B-H_C1nOwDp13UjpWo38QYgKlYLGilImoGPxe7Pj7s=,99.88655853,297.57901,9707.992188,Survivor,0,0.333333333,1,0,0,14,5,9,1,3,0,3,0,0,0,0,0,0,0,12,0,0.176470588,102,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9524.417969,12746.78711
111727.6016,0,366,FaLDK95uoqEuX8_bAQZlPGoIWNtWMocyIjE9O4XOmLU=,3.443922043,3.460920811,49461.88281,UnpredictableDragon,0,0,1,0,0,8,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0.070247934,242,17,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49461.88281,0
0,102479.5156,365,LJlzfnDXvC5KU8t4gvyKjAWFio3CEL37WXss6K8yiSk=,25.49442863,25.49442863,76591.5,Ty,0,0,0,0,0,53,48,5,2,2,0,2,0,0,0,0,0,0,0,10,0,0.257425743,101,26,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86361.55469
0,4231.983398,365,AY_gynISazyqHp5gNXXmH37Ee-aK9edeQiInx9L6opg=,19.98029327,19.98029327,723.3017578,Im_Black_Dont_Tell_Anybody,0,1,2,0,0,11,1,10,10,2,0,2,0,0,0,0,0,0,0,1,0,0.080645161,124,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171.476318
0,10780.52051,365,lX9KL6MRrzJ9eDMkw2Jc1p7NaSob-pFSwj-sly6lENg=,417.6799927,417.6799927,3532.731934,MiniMkooteh,0,0.833333333,5,0,0,31,2,29,16,6,0,6,0,0,0,0,0,0,0,19,0,0.063291139,316,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5767.871582
0,19476.89453,365,XYFzmRy2sNlpaOfUBdxwWJOMbob9AU2lAcFU3vSAIs8=,81.3604126,81.3604126,6579.469238,Denstra,0,0.5,1,0,0,14,4,10,3,2,0,3,0,0,0,0,1,0,0,6,0,0.0625,64,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7391.635742
11008.87402,0,365,CL-rim6GueGTP9GI7T9lx9eTJFkSDjPEpw9nrhZur44=,5.068725586,8.42165184,5544.631348,Survivor (6),0,0,1,0,0,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054644809,183,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5544.631348,0
0,12517.06055,364,-L05qwOyM879oHaEB-UezJoATDX7uwfdRJ6x7v5mtSU=,42.34074783,42.34074783,5913.339844,Tempers ,0,1,1,0,0,13,4,9,0,1,0,1,0,0,0,0,0,0,0,3,0,0.294117647,17,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,107.7070313,5913.339844
24025.57227,0,364,ZFS0StS2GIfvNiWYkcHhPaHIRQpIMQkHrntPinz6K5o=,0,0,24628.42188,Survivor,0,0,0,0,0,65,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159663866,119,19,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24628.42188,0
2013.794678,9286.193359,364,TPIQKlwEAO3f4aoOURnQYUCC3Cs-iSi7oZq7LFW7LQI=,0.550487936,0.550487936,4174.989746,jaimie44,0,0,1,0,0,16,0,16,2,0,0,0,0,0,0,0,0,0,0,5,0,0.136363636,66,9,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032.294922,7172.174805
18894.43945,98367.64844,364,Rj9LR0--IhWSgJ92L95SlKmizHdkw5ZrF0U5u_1A-5Y=,235.2647552,235.2647552,30944.9375,bootyklapper9000,0,0.3,3,0,0,25,14,11,17,10,0,10,0,0,0,0,0,0,0,25,0,0.122905028,179,22,0,5,3,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11185.36914,62169.80078
2219.657715,47337.42578,364,W5fy6VpgOVdlC8NB2lxaeNHDRbMMczS9feXf1ACEIkg=,8.648932457,8.648932457,14376.5166,Survivor (10),0,0.5,1,0,0,17,6,11,0,2,0,2,0,0,0,0,0,0,0,7,0,0.105263158,57,6,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,526.5761719,22946.73438
3284.033447,40309.125,363,SlrbS6j68p0LVlMkXJCzXOBV58J_pxSAsID4VsKy7zY=,120.3625031,120.3625031,9571.754883,Aj_Savvy,0,0.333333333,1,0,0,32,3,29,0,3,0,3,0,0,0,0,0,0,0,9,0,0.155913978,186,29,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3465.519775,15613.91602
55539.71875,580611.375,363,hEqU_sxZEHSJHlTRUWrqOalnEHPExAyZ51FG1KwGZQg=,208.0111542,208.0111542,66653.64844,(LAS) Silvadabarber,0,0.545454545,6,0,0,144,130,14,2,11,0,11,0,0,0,0,0,0,0,32,0,0.124423963,217,27,0,1,0,0,2,0,0,0,0,18,0,0,0,0,19,0,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,24284.48242,322145.6875
0,10233.38867,363,dV8Zw3LxB2CME4gJxg07Lm68l7LUFvR0Ns6azESTNlU=,16.31090927,16.31090927,3036.32959,LeatherFacedLizzy,0,1,2,0,0,16,7,9,1,2,0,2,0,0,0,0,0,0,0,4,0,0.048611111,144,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4542.686523
6426.070313,109006.5078,363,-cKfpiNVGU-ow73ma_4mdY-FlJ_K1-q1jsJjGY_tS48=,313.3666077,313.3666077,23135.7832,Mprestige,0,0.6,3,0,0,29,10,19,2,5,0,5,0,0,0,0,0,0,0,25,0,0.02020202,693,14,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1617.362305,38701.06641
6226.83252,0,362,qqL3cggoPPQJrgNWaUQwQ50xNky9h1pQ75mU2cThg88=,18.56340027,18.66145706,3251.275879,Quigly,0,0,1,0,0,11,6,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0.205128205,39,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251.275879,0
3127.899902,2661.972412,362,foNd75uNHmvBR68LgQByegIUaD-fJ0nrEgXDtj4efX0=,117.4492798,117.4492798,8664.058594,Wettyy,0,0.5,1,0,0,12,8,4,10,2,0,2,0,0,0,0,0,0,0,7,0,0.136363636,44,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606.322021,1409.816162
